# ＜はやぶさ２小惑星遷移軌道計画情報（公開用概略計算値）＞　　                                                                                                                                                                
#                                                                                                                                                                                                                             
#公開日：2018年02月26日                                                                                                                                                                                                        
#Released by JAXA はやぶさ２プロジェクトチーム                                                                                                                                                                                
#=============================================================================                                                                                                                                                
#                                                                                                                                                                                                                             
#▼ご利用にあたっての注意点▲                                                                                                                                                                                                 
#                                                                                                                                                                                                                             
#　１．本軌道計画情報は、「はやぶさ２」が太陽系空間内をどのような軌道で移動していくかを                                                                                                                                       
#　　　表示するために作成された概略軌道データです。実際の軌道は、今後の軌道制御やそれに                                                                                                                                       
#　　　ともなう新たな軌道計算・軌道決定などによって決まります。                                                                                                                                                               
#                                                                                                                                                                                                                             
#　２．本軌道計画情報は、各種アプリケーション・コンテンツ（WEB、CG、映像画像、教材他）の                                                                                                                                      
#　　　制作をはじめ、さまざまな創作活動の基データとしてご利用いただけます。                                                                                                                                                   
#　　　なお、利用条件等については、                                                                                                                                                                                           
#                                                                                                                                                                                                                             
#　　　　JAXAwebサイト＜サイトポリシー・利用規約＞                                                                                                                                                                            
#　　　　http://www.jaxa.jp/policy_j.html                                                                                                                                                                                     
#                                                                                                                                                                                                                             
#　　　をご参照ください。                                                                                                                                                                                                     
#                                                                                                                                                                                                                             
#　３．本軌道計画情報は、打上げ日時・探査機基本性能等の条件を基にした概略計算値であり、                                                                                                                                       
#　　　実際の探査機の飛行状態等を踏まえた軌道情報・航行ステータスとは異なります。                                                                                                                                             
#                                                                                                                                                                                                                             
#　４．数値精度：0.0001au（～1.5万km）                                                                                                                                                                                        
#                                                                                                                                                                                                                             
#　５．本軌道計画情報では打上げ（2014年12月3日）から2019年12月9日までのデータを示します。
#　　　ただし、2018年6月1日以降の「はやぶさ２」の位置は小惑星リュウグウと等しくなっています。
#　　　つまり、リュウグウの周りでの「はやぶさ２」の位置は、このファイルでは分かりません。
#　　　太陽を中心とした「はやぶさ２」の軌道を描く目的でお使いください。
#　　　また、「はやぶさ２」がリュウグウから出発する日にちはまだ決まっていません。
#                                                                                                                                                                                                                             
#　６．なお、軌道計画の大幅な変更等が生じない限り、本軌道計画情報（公開用概略計算値）の                                                                                                                                       
#　　　更新は行わない予定です。予めご了承ください。                                                                                                                                                                          
#                                                                                                                                                                                                                             
#=============================================================================                                                                                                                                                
#■各項目解説■                                                                                                                                                                                                               
#
#UTC    : 時刻（協定世界時：Coodinated universal time）：日本標準時（JST）は UTC＋9時間 
#       : 時刻のフォーマット＝YYYY/MM/DD.hh:mm:ss＝YYYY年MM月DD日 hh時mm分ss秒                                                                                                                                             
#L+     : 総飛行時間　打ち上げ時刻【2014/12/3 4:22:04 UTC】からの通算日，単位[日]                                                                                                                                                                                                                                                                  
#　　　　　                                                                                                                                                                                                                   
# X,Y,Z : 黄道面座標系での「はやぶさ２」/地球/小惑星位置，単位は[au：天文単位]（天文単位，太陽-地球距離(ここでは149597870700.0m)を1とした距離）                                                                                      
# Rs    : 「はやぶさ２」と太陽の距離　　　　　　　　　単位[万キロメートル]                                                                                                                                                      
# Re    : 「はやぶさ２」と地球との距離　　　　　　　　単位[万キロメートル]                                                                                                                                                      
# Ra    : 「はやぶさ２」とリュウグウとの距離　　　　　単位[万キロメートル]                                                                                                                                                      
# Vs    : 「はやぶさ２」の巡航速度（太陽相対速度）　　単位[キロメートル毎秒]                                                                                                                                                    
# Ve    : 「はやぶさ２」の地球相対速度　　　　　　　　単位[キロメートル毎秒]                                                                                                                                                    
# alpha : 地球から見た「はやぶさ２」の赤経　　　　　　単位[度]                                                                                                                                                                  
# delta : 地球から見た「はやぶさ２」の赤緯　　　　　　単位[度]                                                                                                                                                                  
# Dflt  : 「はやぶさ２」の総飛行距離　　　　　　　　　単位[万キロメートル]                                                                                                                                                      
#=============================================================================================================================================================================================================================
#                            |------------- Hayabusa2 ------------||------------    Earth   -------------||---------- Ryugu (1999 JU3) ---------|                                                                            
#       UTC             L+        X            Y            Z            X            Y            Z            X            Y            Z            Rs         Re         Ra       Vs       Ve     alpha    delta   Dflt   
#                      [day]     [au]         [au]         [au]         [au]         [au]         [au]         [au]         [au]         [au]       [10^4km]   [10^4km]   [10^4km]  [km/s]   [km/s]   [deg]    [deg] [10^4km] 
#--------1---------------2--------3------------4------------5------------6------------7------------8------------9------------10-----------11-----------12---------13---------14-------15-------16-------17-------18-----19----
2019/01/10.05:00:00   1499.0  0.124970761 -1.406135154  0.057992840 -0.326476502  0.927621891 -0.000039305  0.124970761 -1.406135154  0.057992840   21136.22   35570.33       0.00   22.58   52.33   -78.22   -21.59 366364.1 
2019/01/11.05:00:00   1500.0  0.137924401 -1.405278104  0.059231626 -0.342936400  0.921695431 -0.000038543  0.137924401 -1.405278104  0.059231626   21142.26   35557.59       0.00   22.58   52.29   -77.44   -21.50 366559.2 
2019/01/12.05:00:00   1501.0  0.150863580 -1.404273745  0.060464202 -0.359288157  0.915481858 -0.000037875  0.150863580 -1.404273745  0.060464202   21147.88   35543.85       0.00   22.57   52.26   -76.67   -21.41 366754.2 
2019/01/13.05:00:00   1502.0  0.163786954 -1.403122299  0.061690444 -0.375526635  0.908983441 -0.000037317  0.163786954 -1.403122299  0.061690444   21153.09   35529.12       0.00   22.56   52.23   -75.89   -21.31 366949.1 
2019/01/14.05:00:00   1503.0  0.176693181 -1.401823997  0.062910229 -0.391646794  0.902202560 -0.000036885  0.176693181 -1.401823997  0.062910229   21157.87   35513.40       0.00   22.56   52.20   -75.12   -21.21 367144.0 
2019/01/15.05:00:00   1504.0  0.189580924 -1.400379072  0.064123434 -0.407643698  0.895141691 -0.000036587  0.189580924 -1.400379072  0.064123434   21162.24   35496.69       0.00   22.55   52.16   -74.35   -21.10 367338.9 
2019/01/16.05:00:00   1505.0  0.202448845 -1.398787767  0.065329936 -0.423512522  0.887803404 -0.000036426  0.202448845 -1.398787767  0.065329936   21166.18   35479.00       0.00   22.54   52.13   -73.58   -20.99 367533.7 
2019/01/17.05:00:00   1506.0  0.215295614 -1.397050329  0.066529612 -0.439248565  0.880190338 -0.000036397  0.215295614 -1.397050329  0.066529612   21169.71   35460.34       0.00   22.54   52.10   -72.81   -20.88 367728.5 
2019/01/18.05:00:00   1507.0  0.228119897 -1.395167014  0.067722340 -0.454847257  0.872305186 -0.000036486  0.228119897 -1.395167014  0.067722340   21172.82   35440.71       0.00   22.54   52.06   -72.04   -20.76 367923.2 
2019/01/19.05:00:00   1508.0  0.240920367 -1.393138081  0.068908000 -0.470304157  0.864150659 -0.000036672  0.240920367 -1.393138081  0.068908000   21175.51   35420.12       0.00   22.53   52.03   -71.28   -20.64 368117.9 
2019/01/20.05:00:00   1509.0  0.253695697 -1.390963798  0.070086470 -0.485614937  0.855729453 -0.000036920  0.253695697 -1.390963798  0.070086470   21177.78   35398.57       0.00   22.53   52.00   -70.51   -20.52 368312.5 
2019/01/21.05:00:00   1510.0  0.266444563 -1.388644438  0.071257630 -0.500775356  0.847044222 -0.000037191  0.266444563 -1.388644438  0.071257630   21179.62   35376.08       0.00   22.53   51.97   -69.75   -20.39 368507.2 
2019/01/22.05:00:00   1511.0  0.279165642 -1.386180281  0.072421359 -0.515781207  0.838097558 -0.000037439  0.279165642 -1.386180281  0.072421359   21181.05   35352.63       0.00   22.52   51.94   -68.99   -20.26 368701.8 
2019/01/23.05:00:00   1512.0  0.291857613 -1.383571612  0.073577537 -0.530628270  0.828892005 -0.000037617  0.291857613 -1.383571612  0.073577537   21182.06   35328.23       0.00   22.52   51.91   -68.23   -20.12 368896.4 
2019/01/24.05:00:00   1513.0  0.304519159 -1.380818726  0.074726046 -0.545312266  0.819430088 -0.000037685  0.304519159 -1.380818726  0.074726046   21182.65   35302.88       0.00   22.52   51.88   -67.47   -19.99 369091.0 
2019/01/25.05:00:00   1514.0  0.317148960 -1.377921919  0.075866765 -0.559828838  0.809714362 -0.000037613  0.317148960 -1.377921919  0.075866765   21182.82   35276.59       0.00   22.52   51.85   -66.71   -19.85 369285.6 
2019/01/26.05:00:00   1515.0  0.329745703 -1.374881498  0.076999577 -0.574173549  0.799747460 -0.000037379  0.329745703 -1.374881498  0.076999577   21182.56   35249.33       0.00   22.52   51.82   -65.95   -19.70 369480.2 
2019/01/27.05:00:00   1516.0  0.342308073 -1.371697774  0.078124363 -0.588341906  0.789532132 -0.000036975  0.342308073 -1.371697774  0.078124363   21181.89   35221.13       0.00   22.52   51.79   -65.20   -19.55 369674.8 
2019/01/28.05:00:00   1517.0  0.354834756 -1.368371066  0.079241004 -0.602329381  0.779071268 -0.000036403  0.354834756 -1.368371066  0.079241004   21180.80   35191.96       0.00   22.53   51.77   -64.44   -19.40 369869.4 
2019/01/29.05:00:00   1518.0  0.367324442 -1.364901697  0.080349384 -0.616131450  0.768367911 -0.000035673  0.367324442 -1.364901697  0.080349384   21179.29   35161.83       0.00   22.53   51.74   -63.69   -19.25 370064.0 
2019/01/30.05:00:00   1519.0  0.379775820 -1.361290000  0.081449385 -0.629743607  0.757425258 -0.000034800  0.379775820 -1.361290000  0.081449385   21177.36   35130.75       0.00   22.53   51.71   -62.94   -19.09 370258.7 
2019/01/31.05:00:00   1520.0  0.392187580 -1.357536311  0.082540889 -0.643161393  0.746246654 -0.000033807  0.392187580 -1.357536311  0.082540889   21175.00   35098.71       0.00   22.53   51.68   -62.19   -18.93 370453.4 
2019/02/01.05:00:00   1521.0  0.404558415 -1.353640976  0.083623781 -0.656380408  0.734835589 -0.000032718  0.404558415 -1.353640976  0.083623781   21172.23   35065.71       0.00   22.54   51.65   -61.44   -18.76 370648.1 
2019/02/02.05:00:00   1522.0  0.416887017 -1.349604344  0.084697943 -0.669396324  0.723195691 -0.000031560  0.416887017 -1.349604344  0.084697943   21169.04   35031.77       0.00   22.54   51.62   -60.70   -18.60 370842.8 
2019/02/03.05:00:00   1523.0  0.429172079 -1.345426773  0.085763260 -0.682204893  0.711330718 -0.000030361  0.429172079 -1.345426773  0.085763260   21165.43   34996.87       0.00   22.55   51.59   -59.95   -18.43 371037.6 
2019/02/04.05:00:00   1524.0  0.441412295 -1.341108628  0.086819615 -0.694801965  0.699244555 -0.000029152  0.441412295 -1.341108628  0.086819615   21161.40   34961.03       0.00   22.55   51.55   -59.21   -18.25 371232.4 
2019/02/05.05:00:00   1525.0  0.453606361 -1.336650280  0.087866894 -0.707183487  0.686941203 -0.000027959  0.453606361 -1.336650280  0.087866894   21156.95   34924.25       0.00   22.56   51.52   -58.46   -18.07 371427.2 
2019/02/06.05:00:00   1526.0  0.465752971 -1.332052106  0.088904980 -0.719345520  0.674424776 -0.000026810  0.465752971 -1.332052106  0.088904980   21152.08   34886.53       0.00   22.56   51.49   -57.72   -17.89 371622.1 
2019/02/07.05:00:00   1527.0  0.477850821 -1.327314491  0.089933759 -0.731284242  0.661699486 -0.000025731  0.477850821 -1.327314491  0.089933759   21146.79   34847.89       0.00   22.57   51.46   -56.98   -17.71 371817.1 
2019/02/08.05:00:00   1528.0  0.489898606 -1.322437827  0.090953117 -0.742995954  0.648769641 -0.000024742  0.489898606 -1.322437827  0.090953117   21141.08   34808.34       0.00   22.58   51.42   -56.24   -17.52 372012.2 
2019/02/09.05:00:00   1529.0  0.501895024 -1.317422513  0.091962937 -0.754477088  0.635639628 -0.000023863  0.501895024 -1.317422513  0.091962937   21134.96   34767.87       0.00   22.59   51.39   -55.51   -17.34 372207.3 
2019/02/10.05:00:00   1530.0  0.513838771 -1.312268953  0.092963107 -0.765724211  0.622313911 -0.000023107  0.513838771 -1.312268953  0.092963107   21128.41   34726.50       0.00   22.59   51.36   -54.77   -17.14 372402.4 
2019/02/11.05:00:00   1531.0  0.525728543 -1.306977561  0.093953513 -0.776734028  0.608797014 -0.000022483  0.525728543 -1.306977561  0.093953513   21121.45   34684.25       0.00   22.60   51.32   -54.04   -16.95 372597.7 
2019/02/12.05:00:00   1532.0  0.537563036 -1.301548757  0.094934039 -0.787503388  0.595093517 -0.000021995  0.537563036 -1.301548757  0.094934039   21114.07   34641.11       0.00   22.61   51.29   -53.30   -16.75 372793.0 
2019/02/13.05:00:00   1533.0  0.549340947 -1.295982967  0.095904574 -0.798029290  0.581208036 -0.000021641  0.549340947 -1.295982967  0.095904574   21106.28   34597.10       0.00   22.62   51.25   -52.57   -16.55 372988.4 
2019/02/14.05:00:00   1534.0  0.561060973 -1.290280627  0.096865003 -0.808308886  0.567145212 -0.000021409  0.561060973 -1.290280627  0.096865003   21098.07   34552.24       0.00   22.63   51.22   -51.84   -16.34 373183.9 
2019/02/15.05:00:00   1535.0  0.572721809 -1.284442179  0.097815214 -0.818339482  0.552909686 -0.000021282  0.572721809 -1.284442179  0.097815214   21089.44   34506.52       0.00   22.65   51.18   -51.11   -16.14 373379.5 
2019/02/16.05:00:00   1536.0  0.584322151 -1.278468071  0.098755093 -0.828118534  0.538506074 -0.000021234  0.584322151 -1.278468071  0.098755093   21080.39   34459.97       0.00   22.66   51.15   -50.38   -15.93 373575.2 
2019/02/17.05:00:00   1537.0  0.595860695 -1.272358761  0.099684528 -0.837643632  0.523938939 -0.000021229  0.595860695 -1.272358761  0.099684528   21070.93   34412.60       0.00   22.67   51.11   -49.66   -15.71 373771.1 
2019/02/18.05:00:00   1538.0  0.607336134 -1.266114714  0.100603406 -0.846912468  0.509212763 -0.000021226  0.607336134 -1.266114714  0.100603406   21061.06   34364.41       0.00   22.68   51.08   -48.93   -15.50 373967.0 
2019/02/19.05:00:00   1539.0  0.618747164 -1.259736402  0.101511616 -0.855922794  0.494331937 -0.000021181  0.618747164 -1.259736402  0.101511616   21050.77   34315.42       0.00   22.70   51.05   -48.21   -15.28 374163.0 
2019/02/20.05:00:00   1540.0  0.630092478 -1.253224306  0.102409044 -0.864672369  0.479300766 -0.000021049  0.630092478 -1.253224306  0.102409044   21040.07   34265.62       0.00   22.71   51.02   -47.48   -15.06 374359.2 
2019/02/21.05:00:00   1541.0  0.641370769 -1.246578913  0.103295579 -0.873158920  0.464123505 -0.000020794  0.641370769 -1.246578913  0.103295579   21028.95   34215.03       0.00   22.73   50.99   -46.76   -14.84 374555.4 
2019/02/22.05:00:00   1542.0  0.652580730 -1.239800721  0.104171109 -0.881380112  0.448804408 -0.000020389  0.652580730 -1.239800721  0.104171109   21017.42   34163.66       0.00   22.74   50.96   -46.04   -14.61 374751.9 
2019/02/23.05:00:00   1543.0  0.663721050 -1.232890233  0.105035523 -0.889333558  0.433347777 -0.000019819  0.663721050 -1.232890233  0.105035523   21005.47   34111.49       0.00   22.76   50.93   -45.32   -14.38 374948.4 
2019/02/24.05:00:00   1544.0  0.674790422 -1.225847963  0.105888709 -0.897016837  0.417758011 -0.000019083  0.674790422 -1.225847963  0.105888709   20993.12   34058.54       0.00   22.77   50.90   -44.60   -14.15 375145.1 
2019/02/25.05:00:00   1545.0  0.685787533 -1.218674432  0.106730556 -0.904427529  0.402039624 -0.000018188  0.685787533 -1.218674432  0.106730556   20980.35   34004.81       0.00   22.79   50.87   -43.88   -13.92 375341.9 
2019/02/26.05:00:00   1546.0  0.696711073 -1.211370169  0.107560954 -0.911563254  0.386197253 -0.000017150  0.696711073 -1.211370169  0.107560954   20967.17   33950.29       0.00   22.81   50.84   -43.17   -13.68 375538.9 
2019/02/27.05:00:00   1547.0  0.707559729 -1.203935713  0.108379790 -0.918421693  0.370235660 -0.000015992  0.707559729 -1.203935713  0.108379790   20953.59   33895.01       0.00   22.82   50.81   -42.45   -13.44 375736.0 
2019/02/28.05:00:00   1548.0  0.718332187 -1.196371611  0.109186955 -0.925000616  0.354159712 -0.000014739  0.718332187 -1.196371611  0.109186955   20939.59   33838.95       0.00   22.84   50.78   -41.74   -13.20 375933.3 
2019/03/01.05:00:00   1549.0  0.729027131 -1.188678419  0.109982338 -0.931297891  0.337974380 -0.000013419  0.729027131 -1.188678419  0.109982338   20925.18   33782.14       0.00   22.86   50.75   -41.02   -12.96 376130.7 
2019/03/02.05:00:00   1550.0  0.739643245 -1.180856701  0.110765829 -0.937311492  0.321684722 -0.000012059  0.739643245 -1.180856701  0.110765829   20910.37   33724.56       0.00   22.88   50.72   -40.31   -12.71 376328.3 
2019/03/03.05:00:00   1551.0  0.750179211 -1.172907033  0.111537317 -0.943039511  0.305295874 -0.000010688  0.750179211 -1.172907033  0.111537317   20895.15   33666.23       0.00   22.90   50.69   -39.60   -12.46 376526.1 
2019/03/04.05:00:00   1552.0  0.760633709 -1.164829997  0.112296692 -0.948480160  0.288813047 -0.000009334  0.760633709 -1.164829997  0.112296692   20879.52   33607.17       0.00   22.92   50.66   -38.89   -12.21 376724.1 
2019/03/05.05:00:00   1553.0  0.771005420 -1.156626185  0.113043845 -0.953631778  0.272241517 -0.000008025  0.771005420 -1.156626185  0.113043845   20863.49   33547.37       0.00   22.94   50.62   -38.17   -11.96 376922.2 
2019/03/06.05:00:00   1554.0  0.781293019 -1.148296201  0.113778666 -0.958492835  0.255586619 -0.000006784  0.781293019 -1.148296201  0.113778666   20847.05   33486.85       0.00   22.97   50.59   -37.47   -11.70 377120.6 
2019/03/07.05:00:00   1555.0  0.791495184 -1.139840656  0.114501045 -0.963061942  0.238853737 -0.000005635  0.791495184 -1.139840656  0.114501045   20830.20   33425.61       0.00   22.99   50.56   -36.76   -11.44 377319.1 
2019/03/08.05:00:00   1556.0  0.801610588 -1.131260173  0.115210873 -0.967337856  0.222048297 -0.000004595  0.801610588 -1.131260173  0.115210873   20812.96   33363.68       0.00   23.01   50.53   -36.05   -11.18 377517.8 
2019/03/09.05:00:00   1557.0  0.811637904 -1.122555382  0.115908040 -0.971319483  0.205175758 -0.000003678  0.811637904 -1.122555382  0.115908040   20795.31   33301.06       0.00   23.03   50.49   -35.34   -10.92 377716.7 
2019/03/10.05:00:00   1558.0  0.821575803 -1.113726927  0.116592439 -0.975005887  0.188241593 -0.000002896  0.821575803 -1.113726927  0.116592439   20777.26   33237.76       0.00   23.06   50.46   -34.63   -10.66 377915.8 
2019/03/11.05:00:00   1559.0  0.831422954 -1.104775459  0.117263958 -0.978396286  0.171251283 -0.000002249  0.831422954 -1.104775459  0.117263958   20758.81   33173.79       0.00   23.08   50.42   -33.93   -10.39 378115.2 
2019/03/12.05:00:00   1560.0  0.841178025 -1.095701642  0.117922491 -0.981490060  0.154210299 -0.000001737  0.841178025 -1.095701642  0.117922491   20739.96   33109.18       0.00   23.11   50.39   -33.22   -10.12 378314.7 
2019/03/13.05:00:00   1561.0  0.850839680 -1.086506149  0.118567928 -0.984286745  0.137124089 -0.000001350  0.850839680 -1.086506149  0.118567928   20720.71   33043.94       0.00   23.13   50.36   -32.52    -9.85 378514.5 
2019/03/14.05:00:00   1562.0  0.860406584 -1.077189664  0.119200162 -0.986786036  0.119998055 -0.000001072  0.860406584 -1.077189664  0.119200162   20701.06   32978.07       0.00   23.16   50.32   -31.81    -9.58 378714.5 
2019/03/15.05:00:00   1563.0  0.869877397 -1.067752884  0.119819083 -0.988987773  0.102837542 -0.000000878  0.869877397 -1.067752884  0.119819083   20681.02   32911.60       0.00   23.19   50.29   -31.11    -9.30 378914.7 
2019/03/16.05:00:00   1564.0  0.879250779 -1.058196515  0.120424583 -0.990891936  0.085647810 -0.000000739  0.879250779 -1.058196515  0.120424583   20660.58   32844.55       0.00   23.21   50.25   -30.40    -9.03 379115.2 
2019/03/17.05:00:00   1565.0  0.888525388 -1.048521275  0.121016556 -0.992498622  0.068434016 -0.000000618  0.888525388 -1.048521275  0.121016556   20639.74   32776.92       0.00   23.24   50.22   -29.70    -8.75 379315.9 
2019/03/18.05:00:00   1566.0  0.897699880 -1.038727893  0.121594892 -0.993808014  0.051201202 -0.000000476  0.897699880 -1.038727893  0.121594892   20618.52   32708.73       0.00   23.27   50.19   -29.00    -8.47 379516.8 
2019/03/19.05:00:00   1567.0  0.906772907 -1.028817113  0.122159485 -0.994820346  0.033954282 -0.000000270  0.906772907 -1.028817113  0.122159485   20596.90   32640.00       0.00   23.30   50.15   -28.29    -8.19 379718.0 
2019/03/20.05:00:00   1568.0  0.915743122 -1.018789686  0.122710228 -0.995535855  0.016698059  0.000000036  0.915743122 -1.018789686  0.122710228   20574.89   32570.73       0.00   23.33   50.12   -27.59    -7.90 379919.4 
2019/03/21.05:00:00   1569.0  0.924609173 -1.008646379  0.123247012 -0.995954749 -0.000562744  0.000000475  0.924609173 -1.008646379  0.123247012   20552.49   32500.94       0.00   23.36   50.09   -26.89    -7.62 380121.1 
2019/03/22.05:00:00   1570.0  0.933369709 -0.998387969  0.123769732 -0.996077184 -0.017823441  0.000001065  0.933369709 -0.998387969  0.123769732   20529.71   32430.64       0.00   23.39   50.06   -26.19    -7.33 380323.1 
2019/03/23.05:00:00   1571.0  0.942023373 -0.988015249  0.124278280 -0.995903266 -0.035079330  0.000001815  0.942023373 -0.988015249  0.124278280   20506.53   32359.83       0.00   23.42   50.03   -25.49    -7.04 380525.3 
2019/03/24.05:00:00   1572.0  0.950568810 -0.977529021  0.124772550 -0.995433076 -0.052325654  0.000002720  0.950568810 -0.977529021  0.124772550   20482.97   32288.53       0.00   23.45   50.01   -24.78    -6.75 380727.8 
2019/03/25.05:00:00   1573.0  0.959004660 -0.966930102  0.125252435 -0.994666704 -0.069557577  0.000003767  0.959004660 -0.966930102  0.125252435   20459.03   32216.72       0.00   23.49   49.98   -24.08    -6.45 380930.6 
2019/03/26.05:00:00   1574.0  0.967329563 -0.956219321  0.125717830 -0.993604285 -0.086770174  0.000004933  0.967329563 -0.956219321  0.125717830   20434.70   32144.44       0.00   23.52   49.95   -23.38    -6.16 381133.6 
2019/03/27.05:00:00   1575.0  0.975542154 -0.945397524  0.126168629 -0.992246030 -0.103958441  0.000006194  0.975542154 -0.945397524  0.126168629   20410.00   32071.67       0.00   23.55   49.92   -22.68    -5.86 381337.0 
2019/03/28.05:00:00   1576.0  0.983641068 -0.934465566  0.126604726 -0.990592246 -0.121117306  0.000007519  0.983641068 -0.934465566  0.126604726   20384.91   31998.43       0.00   23.59   49.89   -21.97    -5.56 381540.6 
2019/03/29.05:00:00   1577.0  0.991624938 -0.923424319  0.127026015 -0.988643349 -0.138241646  0.000008881  0.991624938 -0.923424319  0.127026015   20359.44   31924.73       0.00   23.62   49.87   -21.27    -5.26 381744.6 
2019/03/30.05:00:00   1578.0  0.999492395 -0.912274669  0.127432392 -0.986399870 -0.155326295  0.000010250  0.999492395 -0.912274669  0.127432392   20333.60   31850.57       0.00   23.66   49.84   -20.57    -4.96 381948.8 
2019/03/31.05:00:00   1579.0  1.007242067 -0.901017516  0.127823752 -0.983862461 -0.172366062  0.000011597  1.007242067 -0.901017516  0.127823752   20307.38   31775.97       0.00   23.69   49.81   -19.86    -4.66 382153.3 
2019/04/01.05:00:00   1580.0  1.014872580 -0.889653774  0.128199991 -0.981031895 -0.189355732  0.000012898  1.014872580 -0.889653774  0.128199991   20280.79   31700.94       0.00   23.73   49.78   -19.16    -4.36 382358.2 
2019/04/02.05:00:00   1581.0  1.022382558 -0.878184373  0.128561003 -0.977909071 -0.206290079  0.000014126  1.022382558 -0.878184373  0.128561003   20253.83   31625.48       0.00   23.76   49.75   -18.46    -4.05 382563.3 
2019/04/03.05:00:00   1582.0  1.029770625 -0.866610258  0.128906685 -0.974495017 -0.223163866  0.000015260  1.029770625 -0.866610258  0.128906685   20226.50   31549.62       0.00   23.80   49.72   -17.75    -3.74 382768.8 
2019/04/04.05:00:00   1583.0  1.037035400 -0.854932389  0.129236934 -0.970790895 -0.239971856  0.000016282  1.037035400 -0.854932389  0.129236934   20198.80   31473.35       0.00   23.84   49.69   -17.05    -3.44 382974.6 
2019/04/05.05:00:00   1584.0  1.044175503 -0.843151744  0.129551646 -0.966798007 -0.256708820  0.000017176  1.044175503 -0.843151744  0.129551646   20170.73   31396.71       0.00   23.88   49.67   -16.34    -3.13 383180.7 
2019/04/06.05:00:00   1585.0  1.051189550 -0.831269315  0.129850719 -0.962517804 -0.273369545  0.000017933  1.051189550 -0.831269315  0.129850719   20142.30   31319.69       0.00   23.92   49.64   -15.63    -2.81 383387.2 
2019/04/07.05:00:00   1586.0  1.058076157 -0.819286110  0.130134049 -0.957951883 -0.289948853  0.000018549  1.058076157 -0.819286110  0.130134049   20113.50   31242.32       0.00   23.96   49.61   -14.93    -2.50 383594.0 
2019/04/08.05:00:00   1587.0  1.064833936 -0.807203154  0.130401534 -0.953101996 -0.306441614  0.000019028  1.064833936 -0.807203154  0.130401534   20084.34   31164.61       0.00   24.00   49.58   -14.22    -2.19 383801.2 
2019/04/09.05:00:00   1588.0  1.071461499 -0.795021492  0.130653073 -0.947970042 -0.322842763  0.000019377  1.071461499 -0.795021492  0.130653073   20054.83   31086.58       0.00   24.04   49.54   -13.51    -1.87 384008.7 
2019/04/10.05:00:00   1589.0  1.077957457 -0.782742181  0.130888564 -0.942558065 -0.339147323  0.000019614  1.077957457 -0.782742181  0.130888564   20024.96   31008.24       0.00   24.08   49.51   -12.80    -1.56 384216.5 
2019/04/11.05:00:00   1590.0  1.084320419 -0.770366300  0.131107907 -0.936868240 -0.355350417  0.000019762  1.084320419 -0.770366300  0.131107907   19994.73   30929.62       0.00   24.12   49.48   -12.09    -1.24 384424.7 
2019/04/12.05:00:00   1591.0  1.090548990 -0.757894943  0.131311000 -0.930902861 -0.371447288  0.000019850  1.090548990 -0.757894943  0.131311000   19964.15   30850.72       0.00   24.16   49.45   -11.38    -0.92 384633.3 
2019/04/13.05:00:00   1592.0  1.096641779 -0.745329224  0.131497744 -0.924664318 -0.387433313  0.000019912  1.096641779 -0.745329224  0.131497744   19933.22   30771.58       0.00   24.20   49.42   -10.67    -0.61 384842.2 
2019/04/14.05:00:00   1593.0  1.102597389 -0.732670275  0.131668039 -0.918155077 -0.403304012  0.000019986  1.102597389 -0.732670275  0.131668039   19901.95   30692.20       0.00   24.25   49.39    -9.95    -0.29 385051.5 
2019/04/15.05:00:00   1594.0  1.108414424 -0.719919247  0.131821785 -0.911377644 -0.419055054  0.000020109  1.108414424 -0.719919247  0.131821785   19870.32   30612.61       0.00   24.29   49.36    -9.24     0.03 385261.2 
2019/04/16.05:00:00   1595.0  1.114091487 -0.707077309  0.131958885 -0.904334538 -0.434682246  0.000020317  1.114091487 -0.707077309  0.131958885   19838.36   30532.82       0.00   24.33   49.34    -8.52     0.36 385471.2 
2019/04/17.05:00:00   1596.0  1.119627180 -0.694145650  0.132079241 -0.897028255 -0.450181520  0.000020642  1.119627180 -0.694145650  0.132079241   19806.05   30452.84       0.00   24.38   49.31    -7.80     0.68 385681.7 
2019/04/18.05:00:00   1597.0  1.125020104 -0.681125480  0.132182754 -0.889461246 -0.465548903  0.000021106  1.125020104 -0.681125480  0.132182754   19773.40   30372.70       0.00   24.42   49.28    -7.08     1.00 385892.5 
2019/04/19.05:00:00   1598.0  1.130268859 -0.668018029  0.132269329 -0.881635904 -0.480780472  0.000021719  1.130268859 -0.668018029  0.132269329   19740.42   30292.40       0.00   24.47   49.26    -6.36     1.33 386103.7 
